#Creator: pendulumviewEventBuffer
#Creation time: Tue Mar 12 17:31:44 2024
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
58.472	488	58.497	584
58.522	472	58.548	577
58.574	454	58.598	568
58.624	433	58.649	557
58.675	412	58.700	543
58.725	394	58.751	530
58.776	377	58.802	517
58.826	363	58.852	505
58.878	352	58.903	493
58.928	344	58.953	484
58.979	340	59.005	477
59.029	342	59.055	470
59.080	348	59.106	471
59.131	358	59.156	471
59.182	372	59.207	476
59.232	387	59.258	483
59.283	405	59.309	493
59.333	425	59.359	504
59.385	444	59.410	517
59.435	463	59.460	530
59.486	480	59.512	544
59.536	495	59.562	557
59.587	504	59.613	568
59.638	511	59.663	578
59.689	514	59.714	584
59.739	510	59.764	590
59.790	504	59.816	591
59.840	494	59.866	590
59.891	480	59.917	585
59.942	464	59.967	577
59.993	445	60.018	568
60.043	427	60.069	557
60.094	408	60.120	544
60.144	390	60.170	530
60.196	375	60.221	516
60.246	362	60.271	503
60.297	353	60.323	491
60.347	348	60.373	482
60.398	347	60.424	475
60.449	349	60.474	469
60.500	356	60.525	469
60.550	366	60.575	471
60.601	380	60.627	475
60.651	396	60.677	483
60.702	413	60.728	493
60.753	431	60.778	505
60.804	449	60.829	518
60.854	466	60.880	532
60.905	480	60.931	545
60.955	493	60.981	558
61.007	501	61.032	570
61.057	506	61.082	580
61.108	507	61.134	586
61.158	503	61.184	591
61.209	496	61.235	593
61.260	486	61.285	591
61.311	472	61.336	586
61.361	456	61.386	578
61.412	439	61.438	567
61.462	421	61.488	556
61.513	405	61.539	542
61.564	388	61.589	528
61.615	374	61.640	514
61.665	363	61.691	502
61.716	356	61.742	490
61.766	352	61.792	478
61.818	352	61.843	473
61.868	356	61.893	468
61.919	363	61.945	467
61.969	373	61.995	469
62.020	388	62.046	475
62.071	403	62.096	484
62.122	420	62.147	493
62.172	436	62.198	506
62.223	453	62.249	520
62.273	468	62.299	534
62.324	480	62.350	548
62.375	491	62.400	562
62.426	498	62.451	574
62.477	501	62.502	582
62.527	500	62.553	589
62.578	496	62.603	594
62.629	488	62.654	595
62.680	477	62.704	591
62.730	465	62.756	585
62.781	449	62.806	577
62.831	432	62.857	566
62.883	418	62.907	554
62.933	402	62.958	541
62.984	387	63.009	527
63.034	375	63.060	511
63.085	366	63.110	498
63.135	360	63.161	486
63.187	358	63.211	477
63.237	359	63.262	470
63.288	363	63.313	467
63.338	371	63.364	467
63.389	381	63.414	469
63.440	395	63.465	476
63.491	410	63.515	484
63.541	425	63.567	495
63.592	440	63.617	509
63.642	455	63.668	522
63.694	467	63.718	537
63.744	480	63.769	551
63.795	489	63.820	564
63.845	493	63.871	576
63.896	495	63.921	585
63.946	494	63.972	591
63.998	489	64.022	594
64.048	481	64.073	594
64.099	471	64.124	591
64.149	458	64.175	585
64.200	444	64.225	575
64.251	429	64.276	564
64.302	412	64.326	551
64.352	400	64.378	536
64.403	388	64.428	522
64.453	378	64.479	508
64.505	370	64.529	494
64.555	366	64.580	483
64.606	364	64.631	474
64.656	366	64.682	468
64.707	369	64.732	465
64.758	379	64.783	465
64.809	388	64.833	471
64.859	401	64.884	477
64.910	416	64.935	487
64.960	430	64.986	498
65.011	442	65.036	512
65.062	456	65.087	527
65.113	467	65.137	541
65.163	477	65.189	555
65.214	485	65.239	568
65.264	488	65.290	578
65.316	490	65.340	587
65.366	487	65.391	593
65.417	482	65.442	596
65.467	475	65.493	594
65.518	465	65.544	590
65.569	452	65.594	582
65.620	439	65.645	573
65.670	426	65.695	561
65.721	412	65.747	547
65.771	400	65.797	533
65.822	389	65.848	518
65.873	379	65.898	503
65.924	374	65.949	492
65.974	371	66.000	481
66.025	369	66.051	473
66.075	372	66.101	466
66.127	377	66.152	465
66.177	385	66.202	466
66.228	394	66.254	471
66.278	406	66.304	479
66.329	419	66.355	490
66.380	431	66.405	502
66.431	444	66.456	516
66.481	455	66.506	530
66.532	466	66.558	545
66.582	474	66.608	559
66.633	480	66.659	572
66.684	483	66.709	582
66.735	483	66.760	589
66.785	479	66.811	594
66.836	476	66.862	595
66.886	468	66.912	593
66.938	459	66.963	588
66.988	448	67.013	580
67.039	436	67.065	569
67.089	424	67.115	556
67.140	412	67.166	542
67.191	400	67.216	528
67.242	392	67.267	513
67.292	384	67.318	498
67.343	378	67.369	487
67.393	376	67.419	477
67.444	376	67.470	470
67.495	378	67.520	466
67.546	383	67.571	465
67.596	390	67.622	467
67.647	398	67.673	474
67.697	410	67.723	482
67.749	420	67.774	494
67.799	432	67.824	507
67.850	444	67.876	521
67.900	454	67.926	536
67.951	464	67.977	550
68.002	471	68.027	563
68.053	475	68.078	575
68.103	477	68.129	585
68.154	478	68.180	590
68.204	475	68.230	595
68.255	470	68.281	594
68.306	465	68.331	591
68.357	455	68.382	585
68.407	445	68.433	576
68.458	434	68.484	564
68.508	423	68.534	551
68.560	413	68.585	537
68.610	403	68.635	522
68.661	395	68.687	508
68.711	390	68.737	495
68.762	384	68.788	484
68.813	381	68.838	475
68.864	381	68.889	468
68.914	384	68.940	466
68.965	388	68.991	466
69.015	395	69.041	470
69.066	404	69.092	477
69.117	412	69.142	487
69.168	422	69.193	498
69.218	433	69.244	511
69.269	443	69.295	527
69.319	452	69.345	541
69.371	460	69.396	554
69.421	466	69.446	567
69.472	470	69.498	577
69.522	473	69.548	586
69.573	473	69.599	591
69.624	470	69.649	593
69.675	466	69.700	592
69.725	459	69.751	588
69.776	452	69.802	581
69.826	443	69.852	572
69.878	433	69.903	559
69.928	424	69.953	545
69.979	414	70.004	532
70.029	406	70.055	517
70.080	400	70.106	503
70.130	392	70.156	491
70.182	389	70.207	482
70.232	386	70.257	474
70.283	388	70.309	468
70.333	389	70.359	467
70.384	391	70.410	469
70.435	398	70.460	473
70.486	405	70.511	482
70.536	414	70.562	491
70.587	423	70.613	504
70.637	432	70.663	517
70.689	441	70.714	531
70.739	449	70.764	545
70.790	457	70.815	558
70.840	462	70.866	569
70.891	466	70.917	579
70.941	469	70.967	586
70.993	468	71.018	590
71.043	466	71.068	590
71.094	463	71.120	588
71.144	457	71.170	584
71.195	450	71.221	576
71.246	442	71.271	566
71.297	434	71.322	553
71.347	426	71.373	540
71.398	416	71.424	526
71.448	408	71.474	513
71.500	402	71.525	500
71.550	396	71.575	489
71.601	393	71.626	480
71.651	390	71.677	472
71.702	391	71.728	470
71.752	392	71.778	469
71.804	395	71.829	472
71.854	401	71.879	478
71.905	407	71.931	486
71.955	415	71.981	497
72.006	422	72.032	509
72.057	431	72.082	523
72.108	439	72.133	536
72.158	447	72.184	549
72.209	453	72.235	561
72.259	460	72.285	572
72.311	463	72.336	581
72.361	464	72.386	586
72.412	465	72.438	588
72.462	463	72.488	588
72.513	460	72.539	586
72.563	455	72.589	579
72.615	449	72.640	572
72.665	442	72.690	560
72.716	435	72.742	547
72.766	426	72.792	535
72.817	418	72.843	522
72.868	411	72.893	508
72.919	403	72.944	497
72.969	401	72.995	487
73.020	395	73.046	479
73.070	394	73.096	474
73.122	392	73.147	472
73.172	394	73.197	473
73.223	397	73.249	477
73.273	402	73.299	484
73.324	408	73.350	492
73.374	414	73.400	502
73.426	422	73.451	515
73.476	429	73.501	528
73.527	437	73.553	540
73.577	444	73.603	553
73.628	451	73.654	564
73.679	456	73.704	573
73.730	459	73.755	580
73.780	463	73.806	584
73.831	462	73.857	585
73.881	462	73.907	585
73.933	459	73.958	581
73.983	454	74.008	574
74.034	449	74.060	564
74.084	443	74.110	554
74.135	435	74.161	542
74.185	428	74.211	530
74.237	420	74.262	518
74.287	414	74.312	506
74.338	407	74.364	495
74.388	402	74.414	485
74.439	398	74.465	480
74.490	395	74.515	476
74.541	395	74.566	475
74.591	396	74.617	475
74.642	399	74.668	482
74.692	403	74.718	489
74.744	408	74.769	498
74.794	414	74.819	508
74.845	421	74.871	520
74.895	429	74.921	533
74.946	434	74.972	544
74.996	443	75.022	555
75.048	448	75.073	565
75.099	454	75.123	573
75.149	458	75.175	579
75.200	460	75.225	582
75.250	461	75.276	582
75.302	460	75.326	580
75.352	458	75.377	576
75.403	454	75.428	568
75.453	448	75.479	559
75.504	443	75.529	549
75.555	436	75.580	538
75.606	429	75.630	524
75.656	422	75.682	513
75.707	415	75.732	504
75.757	409	75.783	495
75.809	404	75.833	486
75.859	400	75.884	481
75.910	397	75.934	479
75.960	396	75.986	479
76.011	397	76.036	482
76.061	400	76.087	487
76.113	403	76.137	494
76.163	407	76.188	503
76.214	413	76.239	513
76.264	419	76.290	525
76.315	427	76.340	536
76.366	434	76.391	547
76.417	441	76.441	557
76.467	447	76.493	564
76.518	452	76.543	571
76.568	456	76.594	573
76.620	458	76.644	578
76.670	460	76.695	576
76.721	460	76.745	574
76.771	458	76.797	569
76.822	454	76.847	562
76.872	448	76.898	553
76.924	444	76.948	543
76.974	437	76.999	532
77.025	430	77.050	522
77.075	422	77.101	512
77.126	416	77.151	502
77.177	410	77.202	494
77.228	405	77.252	488
77.278	401	77.304	482
77.329	397	77.354	484
77.379	397	77.405	484
77.431	397	77.455	487
77.481	399	77.506	492
77.532	403	77.556	500
77.582	405	77.608	507
77.633	414	77.658	518
77.683	420	77.709	529
77.735	426	77.759	539
77.785	433	77.810	548
77.836	440	77.861	557
77.886	446	77.912	564
77.937	452	77.962	569
77.988	456	78.013	573
78.039	459	78.064	574
78.089	460	78.115	572
78.140	460	78.166	569
78.190	457	78.216	564
78.242	455	78.267	556
78.292	450	78.317	549
78.343	444	78.369	538
78.393	438	78.419	527
78.444	431	78.470	519
78.494	425	78.520	510
78.546	416	78.571	502
78.596	413	78.621	495
78.647	405	78.673	490
78.697	401	78.723	488
78.748	398	78.774	488
78.799	397	78.824	489
78.850	397	78.875	492
78.900	399	78.926	499
78.951	402	78.977	505
79.001	407	79.027	513
79.053	412	79.078	522
79.103	420	79.128	531
79.154	427	79.180	541
79.204	433	79.230	549
79.255	440	79.281	557
79.305	446	79.331	563
79.357	452	79.382	566
79.407	455	79.432	570
79.458	459	79.484	569
79.508	460	79.534	567
79.559	460	79.585	563
79.610	459	79.635	559
79.661	455	79.686	551
79.711	450	79.737	543
79.762	444	79.788	535
79.812	437	79.838	526
79.864	431	79.889	517
79.914	423	79.939	509
79.965	416	79.991	503
80.015	412	80.041	498
80.066	407	80.092	494
80.116	400	80.142	492
80.168	397	80.193	493
80.218	397	80.243	494
80.269	397	80.295	498
80.319	399	80.345	503
80.370	402	80.396	510
80.421	407	80.446	519
80.472	413	80.497	526
80.522	419	80.548	533
80.573	427	80.599	542
80.623	434	80.649	549
80.675	441	80.700	555
80.725	447	80.750	560
80.776	453	80.802	562
80.826	457	80.852	564
80.877	460	80.903	564
80.927	460	80.953	562
80.979	460	81.004	558
81.029	458	81.054	553
81.080	455	81.106	547
81.130	450	81.156	540
81.181	444	81.207	533
81.232	437	81.257	525
81.283	430	81.308	518
81.334	423	81.359	511
81.384	414	81.410	505
81.435	410	81.460	501
81.486	404	81.511	498
81.537	400	81.561	496
81.587	397	81.613	498
81.638	396	81.663	500
81.688	397	81.714	504
81.740	400	81.764	508
81.790	403	81.815	514
81.841	408	81.865	521
81.891	414	81.917	528
81.942	421	81.967	534
81.992	428	82.018	541
82.044	435	82.068	547
82.094	442	82.119	551
82.145	448	82.170	556
82.195	454	82.221	558
82.246	458	82.271	559
82.297	460	82.322	557
82.348	460	82.372	556
82.398	460	82.424	553
82.449	458	82.474	548
82.499	454	82.525	542
82.551	449	82.575	538
82.601	442	82.626	529
82.652	436	82.676	524
82.702	428	82.728	516
82.753	421	82.778	512
82.803	414	82.829	509
82.855	409	82.879	504
82.905	403	82.930	501
82.956	400	82.981	503
83.006	397	83.032	502
83.057	396	83.082	505
83.108	398	83.133	510
83.159	400	83.183	512
83.209	404	83.235	518
83.260	410	83.285	522
83.310	416	83.336	529
83.362	422	83.386	534
83.412	429	83.437	540
83.463	437	83.487	543
83.513	444	83.539	549
83.564	449	83.589	551
83.614	455	83.640	554
83.666	459	83.690	555
83.716	460	83.741	553
83.767	461	83.792	552
83.817	459	83.843	549
83.868	456	83.893	545
83.919	453	83.944	540
83.970	447	83.994	535
84.020	441	84.046	529
84.071	434	84.096	525
84.121	426	84.147	520
84.173	420	84.197	515
84.223	412	84.248	511
84.274	406	84.298	508
84.324	402	84.350	507
84.375	399	84.401	507
84.425	397	84.451	508
84.477	397	84.502	509
84.527	398	84.552	512
84.578	402	84.604	516
84.628	406	84.654	520
84.679	410	84.705	525
84.730	418	84.755	529
84.781	425	84.806	534
84.831	432	84.857	538
84.882	439	84.908	542
84.932	447	84.958	545
84.984	451	85.009	547
85.034	456	85.059	548
85.085	459	85.111	549
85.135	461	85.161	548
85.186	460	85.212	547
85.236	458	85.262	544
85.288	456	85.313	541
85.338	451	85.363	537
85.389	445	85.415	533
85.439	438	85.465	529
85.490	432	85.516	525
85.541	423	85.566	521
85.592	416	85.617	518
85.642	411	85.668	514
85.693	406	85.719	513
85.743	401	85.769	512
85.795	399	85.820	511
85.845	398	85.870	512
85.896	397	85.922	514
85.946	400	85.972	514
85.997	404	86.023	519
86.047	409	86.073	521
86.099	414	86.124	525
86.149	420	86.174	529
86.200	428	86.226	532
86.250	435	86.276	536
86.301	441	86.327	539
86.352	448	86.377	541
86.403	453	86.428	543
86.453	457	86.479	544
86.504	459	86.530	544
86.554	460	86.580	544
86.606	458	86.631	541
86.656	457	86.681	542
86.707	454	86.733	539
86.757	448	86.783	536
86.808	442	86.834	533
86.858	435	86.884	529
86.910	428	86.935	526
86.960	421	86.985	523
87.011	415	87.037	521
87.061	409	87.087	518
87.112	404	87.138	516
87.163	400	87.188	514
87.214	399	87.239	517
87.264	398	87.290	516
87.315	399	87.341	517
87.365	402	87.391	518
87.417	405	87.442	520
87.467	411	87.492	523
87.518	417	87.544	526
87.568	424	87.594	528
87.619	431	87.645	531
87.670	438	87.695	535
87.721	444	87.746	537
87.771	449	87.796	538
87.822	455	87.848	540
87.872	457	87.898	540
87.923	460	87.949	541
87.974	459	87.999	541
88.025	456	88.050	540
88.075	454	88.101	538
88.126	450	88.152	537
88.176	445	88.202	535
88.228	439	88.253	532
88.278	432	88.303	530
88.329	425	88.355	528
88.379	419	88.405	525
88.430	412	88.456	523
88.481	407	88.506	522
88.532	403	88.557	520
88.582	399	88.607	520
88.633	399	88.659	520
88.683	398	88.709	519
88.734	401	88.760	518
88.785	405	88.810	521
88.836	409	88.861	522
88.887	415	88.912	524
88.937	420	88.963	525
88.988	428	89.013	528
89.039	434	89.064	530
89.090	441	89.114	531
89.140	446	89.166	534
89.191	451	89.216	535
89.241	455	89.267	537
89.293	458	89.317	537
89.343	458	89.368	538
89.394	457	89.418	538
89.444	456	89.470	537
89.495	451	89.520	537
89.545	447	89.571	535
89.597	441	89.621	534
89.647	435	89.672	533
89.698	428	89.723	530
89.748	422	89.774	531
89.799	415	89.824	528
89.850	410	89.875	524
89.901	406	89.925	524
89.951	402	89.977	523
90.002	400	90.027	522
90.052	400	90.078	522
90.104	402	90.128	521
90.154	404	90.179	522
90.205	408	90.230	522
90.255	413	90.281	523
90.306	418	90.331	525
90.356	426	90.382	526
90.408	431	90.432	527
90.458	438	90.483	528
90.509	444	90.534	530
90.559	448	90.585	532
90.610	452	90.635	533
90.661	456	90.686	534
90.712	457	90.736	534
90.762	457	90.788	535
90.813	455	90.838	536
90.863	452	90.889	535
90.915	449	90.939	535
90.965	443	90.990	535
91.016	437	91.041	533
91.066	431	91.092	533
91.117	424	91.142	531
91.167	419	91.193	529
91.219	413	91.243	529
91.269	408	91.294	527
91.320	405	91.345	525
91.370	403	91.396	525
91.421	402	91.446	525
91.472	402	91.497	523
91.523	404	91.547	523
91.573	408	91.599	523
91.624	411	91.649	524
91.674	417	91.700	524
91.726	423	91.750	523
91.776	428	91.801	526
91.827	435	91.852	526
91.877	441	91.903	528
91.928	446	91.954	529
91.978	451	92.004	530
92.030	453	92.055	531
92.080	455	92.105	532
92.131	456	92.157	533
92.181	453	92.207	533
92.232	452	92.258	533
92.283	449	92.308	534
92.334	444	92.359	534
92.384	439	92.410	534
92.435	434	92.461	532
92.485	428	92.511	531
92.537	422	92.562	529
92.587	416	92.612	529
92.638	411	92.664	528
92.688	407	92.714	527
92.739	405	92.765	526
92.790	404	92.815	525
92.841	405	92.866	525
92.891	405	92.916	524
92.942	407	92.968	524
92.992	411	93.018	523
93.043	416	93.069	525
93.094	421	93.119	525
93.145	427	93.170	525
93.195	433	93.221	526
93.246	438	93.272	527
93.296	443	93.322	528
93.348	448	93.373	530
93.398	451	93.423	530
93.449	454	93.475	531
93.499	453	93.525	531
93.550	455	93.576	532
93.601	453	93.626	533
93.652	449	93.677	533
93.702	447	93.727	533
93.753	439	93.779	534
93.803	435	93.829	532
93.854	429	93.880	532
93.905	424	93.930	530
93.956	419	93.981	531
94.006	413	94.032	529
94.057	410	94.083	529
94.107	406	94.133	528
94.159	405	94.184	527
94.209	404	94.234	527
94.260	405	94.286	525
94.310	407	94.336	525
94.361	409	94.387	525
94.412	414	94.437	525
94.463	419	94.488	525
94.513	425	94.538	525
94.564	430	94.590	525
94.614	437	94.640	526
94.665	441	94.691	527
94.716	446	94.741	528
94.767	449	94.792	529
94.817	451	94.843	530
94.868	453	94.894	530
94.918	453	94.944	532
94.970	451	94.995	532
95.020	450	95.045	533
95.071	446	95.097	533
95.121	442	95.147	532
95.172	436	95.198	532
95.223	431	95.248	532
95.274	425	95.299	532
95.324	421	95.350	530
95.375	417	95.401	530
95.425	410	95.451	529
95.476	410	95.502	528
95.527	406	95.552	527
95.578	406	95.603	526
95.629	406	95.654	526
95.679	409	95.705	525
95.730	410	95.755	525
95.781	414	95.806	524
95.832	418	95.856	525
95.882	423	95.908	525
95.933	429	95.958	526
95.983	433	96.009	526
96.035	438	96.059	527
96.085	443	96.110	527
96.136	448	96.161	529
96.186	449	96.212	528
96.237	451	96.262	531
96.287	452	96.313	531
96.339	451	96.363	531
96.389	449	96.414	532
96.440	447	96.465	532
96.490	443	96.516	532
96.541	438	96.566	532
96.592	433	96.617	532
96.643	428	96.667	531
96.693	423	96.719	530
96.744	418	96.769	530
96.794	414	96.820	529
96.846	411	96.870	528
96.896	409	96.921	527
96.947	408	96.972	525
96.997	408	97.023	526
97.048	408	97.073	526
97.098	411	97.124	526
97.150	414	97.174	525
97.200	418	97.225	526
97.251	422	97.276	526
97.301	427	97.327	526
97.352	432	97.377	526
97.403	438	97.428	527
97.454	441	97.478	528
97.504	445	97.530	528
97.555	448	97.580	529
97.605	450	97.631	529
97.657	451	97.681	530
97.707	450	97.732	531
97.758	449	97.783	531
97.808	447	97.834	531
97.859	443	97.884	531
97.910	439	97.935	531
97.961	434	97.985	531
98.011	430	98.036	531
98.062	424	98.087	530
98.112	420	98.138	530
98.163	415	98.188	529
98.214	413	98.239	528
98.265	410	98.289	528
98.315	409	98.341	527
98.366	408	98.391	527
98.416	409	98.442	527
98.468	411	98.492	526
98.518	413	98.543	526
98.569	417	98.594	526
98.619	421	98.645	527
98.670	425	98.696	526
98.721	430	98.746	527
98.772	435	98.797	527
98.822	439	98.847	528
98.873	443	98.899	528
98.923	445	98.949	529
98.974	448	99.000	530
99.025	449	99.050	529
99.076	449	99.101	531
99.126	448	99.152	531
99.177	447	99.203	531
99.227	442	99.253	531
99.279	440	99.304	531
99.329	436	99.354	531
99.380	431	99.406	530
99.430	427	99.456	530
99.481	421	99.507	529
99.532	417	99.557	528
99.583	413	99.608	529
99.633	412	99.658	528
99.684	410	99.710	528
99.734	410	99.760	527
99.785	410	99.811	527
99.836	411	99.861	525
99.887	413	99.912	526
99.937	417	99.963	526
99.988	420	100.014	526
100.038	425	100.064	527
100.090	429	100.115	527
100.140	433	100.165	527
100.191	438	100.217	528
100.241	442	100.267	528
100.292	445	100.318	528
100.343	448	100.368	529
100.394	448	100.419	530
100.444	449	100.470	529
100.495	448	100.521	530
100.545	445	100.571	531
100.596	443	100.622	531
100.647	439	100.672	530
100.698	436	100.723	531
100.748	432	100.774	530
100.799	428	100.825	529
100.849	424	100.875	529
100.901	418	100.926	529
100.951	416	100.976	528
101.002	413	101.028	528
101.052	411	101.078	527
101.103	411	101.129	528
101.154	410	101.179	527
101.205	411	101.230	527
101.255	414	101.281	527
101.306	416	101.332	527
101.356	419	101.382	527
101.407	424	101.433	526
101.458	429	101.483	525
101.509	432	101.534	528
101.559	437	101.585	528
101.610	441	101.636	528
101.660	443	101.686	529
101.712	446	101.737	529
101.762	447	101.787	529
101.813	448	101.839	528
101.863	447	101.889	530
101.914	446	101.940	530
101.965	445	101.990	530
102.016	441	102.041	531
102.066	437	102.092	529
102.117	434	102.143	529
102.167	429	102.193	529
102.218	424	102.244	529
102.269	421	102.294	530
102.320	418	102.345	528
102.370	415	102.396	528
102.421	412	102.447	528
102.471	412	102.497	528
102.523	411	102.548	527
102.573	412	102.598	527
102.624	413	102.650	527
102.674	416	102.700	527
102.725	419	102.751	527
102.776	422	102.801	527
102.827	427	102.852	527
102.877	432	102.903	528
102.928	435	102.954	528
102.978	438	103.004	528
103.030	443	103.055	528
103.080	444	103.105	529
103.131	446	103.156	529
103.181	447	103.207	530
103.232	446	103.258	530
103.282	446	103.308	529
103.334	444	103.359	529
103.384	441	103.409	529
103.435	438	103.461	529
103.485	434	103.511	529
103.536	431	103.562	528
103.587	427	103.612	528
103.638	423	103.663	528
103.688	419	103.714	529
103.739	417	103.765	529
103.789	414	103.815	529
103.841	413	103.866	527
103.891	413	103.916	527
103.942	413	103.967	528
103.992	414	104.018	527
104.043	416	104.069	527
104.093	419	104.119	527
104.145	422	104.170	527
104.195	425	104.220	527
104.246	430	104.272	528
